id,jd,gaia_mag,a_orb,e_orb,i_orb,Delta,R,alpha,H,G,gaia_mag_red,v
9857,2456875.710039698,18.110073747662433,5.1635955374267,0.02562764377583542,19.60745120582713,5.173273391747999,5.803831512908242,8.4547,10.36,0.15,10.722672615676746,10.922799303176749
9857,2457885.096927103,18.098693549243922,5.1635955374267,0.02562764377583542,19.60745120582713,5.017957173586,4.36315888274915,9.6024,10.36,0.15,11.397053657283365,11.597180344783366
9857,2457200.932240781,18.202543456574162,5.1635955374267,0.02562764377583542,19.60745120582713,5.110911876325,4.69129331926474,10.9859,10.36,0.15,11.30358855405786,11.50371524155786
9857,2457639.5360547216,17.607454334798348,5.1635955374267,0.02562764377583542,19.60745120582713,5.039931262613,5.14547789612294,11.3958,10.36,0.15,10.53820268359674,10.73832937109674
9857,2457885.2730853064,18.16808782884333,5.1635955374267,0.02562764377583542,19.60745120582713,5.017947456584,4.360873902553609,9.5822,10.36,0.15,11.467589636763027,11.667716324263036
9857,2456876.0342175653,17.633303963050402,5.1635955374267,0.02562764377583542,19.60745120582713,5.173212926491,5.80715312583403,8.4238,10.36,0.15,10.2446858032401,10.4448124907401
9857,2457256.1693224492,17.500189071825965,5.1635955374267,0.02562764377583542,19.60745120582713,5.100557438611999,5.464335713002289,10.3726,10.36,0.15,10.274413992247158,10.474540679747161
9857,2457607.549541469,17.73569048975328,5.1635955374267,0.02562764377583542,19.60745120582713,5.043934415101,4.66431616738437,11.2485,10.36,0.15,10.877903429655387,11.07803011715539
9857,2456876.2843305958,17.75184300323057,5.1635955374267,0.02562764377583542,19.60745120582713,5.173166270164,5.8097059497625185,8.3999,10.36,0.15,10.362290058351414,10.562416745851417
9857,2457833.36112902,18.10830078125825,5.1635955374267,0.02562764377583542,19.60745120582713,5.021201383742,5.148413902090169,11.2568,10.36,0.15,11.045895310335718,11.246021997835719
9857,2457585.4722617427,17.530037975501507,5.1635955374267,0.02562764377583542,19.60745120582713,5.046833136506,4.37163608126918,9.4424,10.36,0.15,10.811723237305326,11.011849924805329
9857,2457021.68148178,18.045451857819028,5.1635955374267,0.02562764377583542,19.60745120582713,5.1454306374400005,5.4319619486728605,10.3285,10.36,0.15,10.813559622217396,11.013686309717398
9857,2457403.5439326186,18.06990822569721,5.1635955374267,0.02562764377583542,19.60745120582713,5.074443090848,5.6152622304934585,8.9584,10.36,0.15,10.796116081848533,10.996242769348534
9857,2457073.7413561903,18.072014022401113,5.1635955374267,0.02562764377583542,19.60745120582713,5.135347357316,4.66006649297867,10.3002,10.36,0.15,11.177204330642333,11.37733101814233
9857,2457073.917518314,18.1189279225352,5.1635955374267,0.02562764377583542,19.60745120582713,5.135313234778,4.65764499588218,10.2882,10.36,0.15,11.225261308773637,11.425387996273635
9857,2457585.722440341,17.811048511777766,5.1635955374267,0.02562764377583542,19.60745120582713,5.046799682133,4.37457582065498,9.4706,10.36,0.15,11.09128843573651,11.291415123236511
9857,2457232.244534964,18.260997198270978,5.1635955374267,0.02562764377583542,19.60745120582713,5.105014129017,5.1339760722278,11.4937,10.36,0.15,11.16874325503666,11.368869942536655
9857,2457046.2497527055,17.601872954537356,5.1635955374267,0.02562764377583542,19.60745120582713,5.140673588005,5.06613149169878,11.1547,10.36,0.15,10.523390521866043,10.723517209366047
9857,2456876.460547552,18.267795114549447,5.1635955374267,0.02562764377583542,19.60745120582713,5.173133395585,5.81149934520749,8.383,10.36,0.15,10.87758576166963,11.077712449169633
9857,2456876.53455591,18.134999237081853,5.1635955374267,0.02562764377583542,19.60745120582713,5.17311958806,5.812251260166639,8.3759,10.36,0.15,10.744514744465564,10.944641431965566
9857,2457403.720085541,18.003487580992545,5.1635955374267,0.02562764377583542,19.60745120582713,5.074413570568,5.61310790352172,8.975,10.36,0.15,10.730541327064786,10.930668014564786
9857,2457639.4619935188,17.691437875028754,5.1635955374267,0.02562764377583542,19.60745120582713,5.039940256232,5.14436761761216,11.3986,10.36,0.15,10.622650954409636,10.82277764190964
11252,2457446.94492942,18.03874916298864,5.139950347467722,0.03142150722096645,5.857316394292912,5.294887081314,4.8803495203578615,10.2724,10.71,0.15,10.97721101720184,11.177337704701841
11252,2457064.4782401226,17.94495602781208,5.139950347467722,0.03142150722096645,5.857316394292912,5.264605454602,4.648082102400959,9.0855,10.71,0.15,11.001757927271617,11.201884614771616
11252,2457156.802845661,17.979393887303207,5.139950347467722,0.03142150722096645,5.857316394292912,5.275841347058,4.50610322765984,7.8755,10.71,0.15,11.098929569090517,11.299056256590516
11252,2457794.387966105,18.57340213877956,5.139950347467722,0.03142150722096645,5.857316394292912,5.282895440609,5.63987052829,9.7737,10.71,0.15,11.202696391760881,11.402823079260886
11252,2457156.4786769403,17.94345621651614,5.139950347467722,0.03142150722096645,5.857316394292912,5.275806020614,4.5025582315567405,7.8294,10.71,0.15,11.064715429499405,11.264842116999404
11252,2457161.305585867,17.949524662819673,5.139950347467722,0.03142150722096645,5.857316394292912,5.276328942163,4.55745581943377,8.4846,10.71,0.15,11.044253011925914,11.244379699425917
11252,2457161.05537095,18.03793737787835,5.139950347467722,0.03142150722096645,5.857316394292912,5.276301998354,4.554502304156291,8.4523,10.71,0.15,11.134084521316456,11.334211208816454
